PlayerId,Name,Age,Photo,Nationality,Flag,OverallRating,Potential,Club,ClubLogo,Value,Wage,InternationalReputation,Skill,JerseyNumber,ContractValidUntil,Height,Weight,NPassing,NBallControl,NAdjustedAgility,NStamina,NStrength,NPositioning,GKPenalties,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,BestPosition,BestOverallRating,ReleaseClause
246787,Hugo Vallejo,20,https://cdn.sofifa.com/players/246/787/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,68,81,Real Madrid,https://cdn.sofifa.com/teams/243/light_30.png,1.7M,32K,1,3,31,2023,5'11,170lbs,69,72,62,59,61,64,59,13,6,10,13,13,RM,69,4.5M
193011,S. Cook,29,https://cdn.sofifa.com/players/193/011/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,75,75,Bournemouth,https://cdn.sofifa.com/teams/1943/light_30.png,5.5M,14K,1,2,3,2021,6'1,181lbs,62,65,52,61,78,29,42,14,12,7,14,12,CB,75,10.5M
216656,J. Sinclair,23,https://cdn.sofifa.com/players/216/656/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,64,70,Watford,https://cdn.sofifa.com/teams/1795/light_30.png,625K,4K,1,3,34,2021,5'11,172lbs,57,65,76,64,67,63,63,14,8,7,14,10,ST,65,1.3M
257195,S. Muratore,22,https://cdn.sofifa.com/players/257/195/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,63,71,Juventus,https://cdn.sofifa.com/teams/45/light_30.png,525K,500,1,2,41,2022,6'1,163lbs,67,62,59,53,56,55,57,8,9,14,8,13,CDM,66,1.2M
224315,L. Paganini,27,https://cdn.sofifa.com/players/224/315/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,70,70,Lecce,https://cdn.sofifa.com/teams/347/light_30.png,1.9M,19K,1,3,7,2025,6'0,154lbs,69,72,75,76,56,65,55,7,7,10,11,7,RM,70,3.4M
240786,A. Koiki,20,https://cdn.sofifa.com/players/240/786/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,62,74,Burnley,https://cdn.sofifa.com/teams/1796/light_30.png,500K,6K,1,3,42,2023,6'2,179lbs,56,62,74,67,69,51,59,14,11,6,9,7,LB,62,1.1M
13732,J. Terry,36,https://cdn.sofifa.com/players/013/732/18_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,76,76,Aston Villa,https://cdn.sofifa.com/teams/2/light_30.png,1M,30K,3,2,26,2018,6'2,198lbs,59,59,36,50,83,38,52,14,5,6,15,8,CB,75,2M
253167,Faelix Correia,19,https://cdn.sofifa.com/players/253/167/20_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,66,84,Juventus,https://cdn.sofifa.com/teams/45/light_30.png,1.4M,12K,1,4,45,2024,5'10,159lbs,61,68,82,52,56,57,57,10,9,13,10,6,RM,67,3.2M
236678,S. Lo Faso,22,https://cdn.sofifa.com/players/236/678/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,65,76,Lecce,https://cdn.sofifa.com/teams/347/light_30.png,925K,8K,1,3,32,2023,5'10,159lbs,60,67,76,42,57,61,65,10,13,9,13,13,CAM,67,1.9M
229574,A. Calabresi,24,https://cdn.sofifa.com/players/229/574/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,71,76,Bologna,https://cdn.sofifa.com/teams/189/light_30.png,2.8M,15K,1,2,33,2022,6'1,165lbs,59,65,58,65,75,45,44,6,8,12,12,13,CB,74,5.3M
5003,0Cafu,37,https://cdn.sofifa.com/players/005/003/08_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,83,88,Milan,https://cdn.sofifa.com/teams/47/light_30.png,0,0,4,1,2,2007,5'9,165lbs,74,85,54,91,55,83,92,13,22,59,22,22,CF,86,
246863,F. Nmecha,19,https://cdn.sofifa.com/players/246/863/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,62,82,Manchester City,https://cdn.sofifa.com/teams/10/light_30.png,650K,9K,1,4,61,2021,6'1,163lbs,62,60,73,53,58,57,55,6,10,12,13,8,CAM,64,1.9M
253162,H. Nicolussi Caviglia,20,https://cdn.sofifa.com/players/253/162/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,62,78,Juventus,https://cdn.sofifa.com/teams/45/light_30.png,650K,8K,1,2,41,2024,5'11,154lbs,67,63,63,61,48,63,49,8,10,7,10,12,CAM,64,1.5M
229582,G. Mancini,24,https://cdn.sofifa.com/players/229/582/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,76,82,Roma,https://cdn.sofifa.com/teams/52/light_30.png,9.5M,500,1,2,23,2024,6'3,170lbs,51,70,47,73,75,32,47,13,12,8,6,8,CB,78,21.9M
212210,R. Å½ivkovic,22,https://cdn.sofifa.com/players/212/210/20_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,68,73,Sheffield United,https://cdn.sofifa.com/teams/1794/light_30.png,1.2M,13K,1,3,30,2021,6'2,170lbs,62,66,80,71,66,64,63,7,7,7,13,9,ST,69,2.4M
204233,C. Musonda,23,https://cdn.sofifa.com/players/204/233/20_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,73,79,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,5.5M,50K,1,4,36,2022,5'8,146lbs,73,78,84,45,41,67,55,6,6,7,8,9,CAM,74,11.6M
255654,P. Kalulu,20,https://cdn.sofifa.com/players/255/654/20_60.png,France,https://cdn.sofifa.com/flags/fr.png,66,82,Milan,https://cdn.sofifa.com/teams/47/light_30.png,1.3M,7K,1,2,86,2025,5'10,152lbs,59,60,66,60,61,47,49,12,5,13,9,11,CB,67,3M
240510,J. Bohui,19,https://cdn.sofifa.com/players/240/510/19_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,64,78,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,975K,10K,1,3,46,2019,5'9,165lbs,54,65,77,62,64,66,64,9,7,10,13,11,RW,64,2.5M
192774,K. Manolas,29,https://cdn.sofifa.com/players/192/774/20_60.png,Greece,https://cdn.sofifa.com/flags/gr.png,83,84,Napoli,https://cdn.sofifa.com/teams/48/light_30.png,24.5M,84K,3,2,44,2024,6'2,183lbs,58,65,77,69,81,25,26,8,6,8,15,12,CB,83,43.5M
233794,S. Edera,23,https://cdn.sofifa.com/players/233/794/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,66,75,Torino,https://cdn.sofifa.com/teams/54/light_30.png,1M,11K,1,3,20,2023,5'9,154lbs,66,72,64,37,32,62,60,10,11,14,9,14,CAM,68,1.9M
245037,Eric Garca­a,19,https://cdn.sofifa.com/players/245/037/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,72,85,Manchester City,https://cdn.sofifa.com/teams/10/light_30.png,5.5M,32K,1,2,50,2022,6'0,174lbs,62,68,61,68,69,31,44,11,9,12,11,7,CB,74,13.6M
257785,M. Brescianini,20,https://cdn.sofifa.com/players/257/785/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,62,73,Milan,https://cdn.sofifa.com/teams/47/light_30.png,475K,4K,1,2,44,2024,6'2,172lbs,63,60,60,68,68,61,54,6,14,9,7,10,CM,63,903K
247806,Mikel Carro,20,https://cdn.sofifa.com/players/247/806/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,64,75,Atlético Madrid,https://cdn.sofifa.com/teams/240/light_30.png,775K,8K,1,2,30,2020,6'2,174lbs,64,66,51,52,64,56,50,8,7,13,11,12,CDM,63,1.7M
241588,Toni Moya,21,https://cdn.sofifa.com/players/241/588/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,64,75,Atlético Madrid,https://cdn.sofifa.com/teams/240/light_30.png,775K,7K,1,3,38,2020,5'11,172lbs,64,68,62,48,52,59,51,9,13,9,6,11,CAM,66,1.7M
240437,A. Semprini,22,https://cdn.sofifa.com/players/240/437/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,63,69,Brescia,https://cdn.sofifa.com/teams/190/light_30.png,450K,6K,1,2,19,2021,6'0,165lbs,55,58,70,51,57,49,48,11,6,6,11,14,LB,63,900K
178310,S. Iacoponi,33,https://cdn.sofifa.com/players/178/310/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,71,71,Parma,https://cdn.sofifa.com/teams/50/light_30.png,1.1M,18K,1,2,2,2022,5'11,161lbs,45,65,75,84,67,28,38,5,13,13,8,14,RB,72,2M
219469,S. Perica,24,https://cdn.sofifa.com/players/219/469/20_60.png,Croatia,https://cdn.sofifa.com/flags/hr.png,71,76,Watford,https://cdn.sofifa.com/teams/1795/light_30.png,3.2M,12K,1,3,25,2022,6'4,176lbs,54,68,62,63,78,77,62,10,15,15,9,14,ST,73,6M
244915,M. Salisu,21,https://cdn.sofifa.com/players/244/915/20_60.png,Ghana,https://cdn.sofifa.com/flags/gh.png,76,84,Southampton,https://cdn.sofifa.com/teams/17/light_30.png,10.5M,32K,1,2,22,2024,6'3,187lbs,58,64,63,67,88,35,40,7,7,11,10,6,CB,78,22.1M
231917,M. Seck,24,https://cdn.sofifa.com/players/231/917/20_60.png,Senegal,https://cdn.sofifa.com/flags/sn.png,63,70,Roma,https://cdn.sofifa.com/teams/52/light_30.png,450K,500,1,2,60,2020,5'9,159lbs,57,53,67,54,58,58,48,13,7,11,12,8,LB,63,1M
208165,B. Djimsiti,27,https://cdn.sofifa.com/players/208/165/20_60.png,Albania,https://cdn.sofifa.com/flags/al.png,76,78,Atalanta,https://cdn.sofifa.com/teams/39/light_30.png,8M,42K,1,2,19,2022,6'3,183lbs,57,68,41,71,83,55,38,10,6,13,10,10,CB,78,14.2M
252042,Joao Pedro,18,https://cdn.sofifa.com/players/252/042/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,69,84,Watford,https://cdn.sofifa.com/teams/1795/light_30.png,2.2M,4K,1,3,10,2025,6'0,154lbs,63,70,79,70,62,73,69,7,6,10,8,14,ST,71,5.3M
237383,A. Bastoni,21,https://cdn.sofifa.com/players/237/383/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,75,83,Inter,https://cdn.sofifa.com/teams/44/light_30.png,9M,46K,1,2,95,2023,6'3,165lbs,58,61,55,59,68,43,47,11,5,9,11,12,CB,77,16.7M
242374,M. Barrow,21,https://cdn.sofifa.com/players/242/374/20_60.png,Gambia,https://cdn.sofifa.com/flags/gm.png,72,83,Bologna,https://cdn.sofifa.com/teams/189/light_30.png,5.5M,18K,1,3,99,31-Aug-21,6'0,154lbs,60,71,79,49,66,75,58,8,6,14,14,12,ST,74,
186607,D. Ragatzu,28,https://cdn.sofifa.com/players/186/607/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,62,62,Cagliari,https://cdn.sofifa.com/teams/1842/light_30.png,325K,6K,1,3,26,2021,5'8,150lbs,55,65,79,70,33,67,64,5,13,11,15,5,ST,63,553K
200702,N. Oduamadi,25,https://cdn.sofifa.com/players/200/702/17_60.png,Nigeria,https://cdn.sofifa.com/flags/ng.png,65,66,Milan,https://cdn.sofifa.com/teams/47/light_30.png,625K,15K,1,4,90,2021,5'9,143lbs,60,71,90,88,54,59,46,15,15,8,7,7,RM,66,
223306,J. Jach,26,https://cdn.sofifa.com/players/223/306/20_60.png,Poland,https://cdn.sofifa.com/flags/pl.png,66,70,Crystal Palace,https://cdn.sofifa.com/teams/1799/light_30.png,725K,13K,1,2,33,2021,6'2,172lbs,55,59,58,69,81,43,36,8,6,16,8,14,CB,68,1.4M
257030,A. Ghezzi,19,https://cdn.sofifa.com/players/257/030/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,59,79,Brescia,https://cdn.sofifa.com/teams/190/light_30.png,325K,3K,1,2,16,2023,5'11,159lbs,62,62,63,66,55,61,54,14,13,14,14,7,RM,62,910K
51257,P. Crouch,37,https://cdn.sofifa.com/players/051/257/19_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,72,72,Burnley,https://cdn.sofifa.com/teams/1796/light_30.png,900K,30K,2,2,15,2019,6'7,165lbs,65,77,36,31,68,80,74,13,14,7,10,14,ST,71,2.1M
254982,M. Adopo,19,https://cdn.sofifa.com/players/254/982/20_60.png,France,https://cdn.sofifa.com/flags/fr.png,58,71,Torino,https://cdn.sofifa.com/teams/54/light_30.png,240K,3K,1,2,80,2023,6'2,185lbs,64,59,64,53,70,56,49,12,12,9,11,14,CAM,60,558K
217196,J. Palomino,30,https://cdn.sofifa.com/players/217/196/20_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,76,76,Atalanta,https://cdn.sofifa.com/teams/39/light_30.png,6M,42K,1,2,6,2023,6'2,192lbs,61,64,49,73,90,28,44,9,16,9,8,11,CB,76,10.2M
193686,V. Regini,29,https://cdn.sofifa.com/players/193/686/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,68,68,Sampdoria,https://cdn.sofifa.com/teams/1837/light_30.png,750K,7K,1,2,19,2021,6'1,174lbs,60,63,61,59,69,46,43,8,8,11,14,10,CB,68,1.4M
245426,M. Kumbulla,20,https://cdn.sofifa.com/players/245/426/20_60.png,Albania,https://cdn.sofifa.com/flags/al.png,75,85,Roma,https://cdn.sofifa.com/teams/52/light_30.png,10M,500,1,2,24,2022,6'1,172lbs,57,66,58,62,76,22,30,9,8,15,14,7,CB,77,23M
203884,K. Djidji,27,https://cdn.sofifa.com/players/203/884/20_60.png,Ivory Coast,https://cdn.sofifa.com/flags/ci.png,72,74,Torino,https://cdn.sofifa.com/teams/54/light_30.png,3.3M,26K,1,2,30,2021,6'0,157lbs,64,64,61,63,70,35,41,15,7,7,8,9,CB,74,5.9M
243921,J. Åabojko,22,https://cdn.sofifa.com/players/243/921/20_60.png,Poland,https://cdn.sofifa.com/flags/pl.png,63,74,Brescia,https://cdn.sofifa.com/teams/190/light_30.png,575K,6K,1,2,21,2023,5'10,172lbs,57,60,65,61,71,57,42,8,11,14,8,8,CB,66,1.2M
220477,M. Caldara,26,https://cdn.sofifa.com/players/220/477/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,78,83,Atalanta,https://cdn.sofifa.com/teams/39/light_30.png,12M,48K,2,2,3,30-Jun-21,6'2,176lbs,61,63,59,61,77,34,30,14,9,6,9,5,CB,80,
199559,R. Inglese,28,https://cdn.sofifa.com/players/199/559/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,74,74,Parma,https://cdn.sofifa.com/teams/50/light_30.png,6M,31K,2,3,45,2024,6'1,187lbs,56,73,50,57,79,78,72,14,11,10,13,7,ST,74,10.8M
219995,V. Parigini,24,https://cdn.sofifa.com/players/219/995/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,68,74,Genoa,https://cdn.sofifa.com/teams/110556/light_30.png,1.2M,7K,1,3,70,2024,5'11,154lbs,60,75,74,55,54,68,54,12,11,6,10,6,ST,69,2.4M
242752,N. Ferguson,19,https://cdn.sofifa.com/players/242/752/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,69,82,Crystal Palace,https://cdn.sofifa.com/teams/1799/light_30.png,1.8M,11K,1,2,36,2023,5'10,154lbs,62,67,59,73,69,36,45,8,9,10,13,11,RB,69,4.5M
241628,N. Pierini,21,https://cdn.sofifa.com/players/241/628/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,64,75,Sassuolo,https://cdn.sofifa.com/teams/111974/light_30.png,775K,6K,1,3,98,2022,5'9,154lbs,60,65,72,41,48,60,62,11,5,7,8,10,LW,64,1.5M
193267,F. Pisacane,34,https://cdn.sofifa.com/players/193/267/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,73,73,Cagliari,https://cdn.sofifa.com/teams/1842/light_30.png,1.5M,23K,1,2,19,2021,5'10,170lbs,58,60,62,56,65,49,28,11,15,15,12,13,CB,73,2.6M
255001,N. Rovella,18,https://cdn.sofifa.com/players/255/001/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,58,77,Genoa,https://cdn.sofifa.com/teams/110556/light_30.png,250K,700,1,2,65,2024,5'10,154lbs,62,60,64,48,42,49,51,9,12,11,9,10,CAM,60,606K
253465,T. Mengi,18,https://cdn.sofifa.com/players/253/465/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,65,83,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,1M,6K,1,2,43,2021,6'0,172lbs,61,58,73,61,72,41,35,11,8,11,5,10,CB,67,2.5M
235855,J. Asoro,21,https://cdn.sofifa.com/players/235/855/20_60.png,Sweden,https://cdn.sofifa.com/flags/se.png,66,76,Genoa,https://cdn.sofifa.com/teams/110556/light_30.png,1.1M,4K,1,3,45,30-Jun-21,5'9,165lbs,59,68,85,66,59,64,60,8,11,12,11,11,ST,68,
146641,Sylvinho,35,https://cdn.sofifa.com/players/146/641/10_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,77,84,Manchester City,https://cdn.sofifa.com/teams/10/light_30.png,0,0,3,1,16,2010,5'8,146lbs,75,79,46,67,70,84,80,8,24,74,24,24,LB,78,
140601,N. Vidic,33,https://cdn.sofifa.com/players/140/601/16_60.png,Serbia,https://cdn.sofifa.com/flags/rs.png,81,81,Inter,https://cdn.sofifa.com/teams/44/light_30.png,7.5M,80K,3,2,15,2016,6'3,194lbs,52,56,51,52,91,20,43,11,4,13,7,5,CB,80,
238180,C. Spinelli,23,https://cdn.sofifa.com/players/238/180/20_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,70,78,Genoa,https://cdn.sofifa.com/teams/110556/light_30.png,2.7M,9K,1,3,25,2022,5'11,176lbs,62,73,69,63,74,74,52,13,9,13,7,13,ST,72,5.4M
245023,P. Micin,21,https://cdn.sofifa.com/players/245/023/20_60.png,Serbia,https://cdn.sofifa.com/flags/rs.png,65,77,Udinese,https://cdn.sofifa.com/teams/55/light_30.png,975K,4K,1,3,29,2021,6'2,157lbs,63,72,62,47,60,59,60,13,9,11,5,9,CAM,67,2M
246430,D. Vlahovic,20,https://cdn.sofifa.com/players/246/430/20_60.png,Serbia,https://cdn.sofifa.com/flags/rs.png,70,81,Fiorentina,https://cdn.sofifa.com/teams/110374/light_30.png,3.1M,21K,1,2,9,2023,6'3,165lbs,57,72,59,56,68,74,64,5,15,6,11,10,ST,72,5.9M
247764,K. John,19,https://cdn.sofifa.com/players/247/764/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,62,75,Everton,https://cdn.sofifa.com/teams/7/light_30.png,525K,6K,1,2,48,2021,5'9,150lbs,52,61,73,62,44,58,35,6,11,9,13,9,RB,62,1.3M
185144,M. Coda,31,https://cdn.sofifa.com/players/185/144/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,70,70,Lecce,https://cdn.sofifa.com/teams/347/light_30.png,1.6M,21K,1,3,9,2022,6'0,159lbs,57,71,61,43,72,72,67,15,10,7,11,16,ST,70,2.9M
253427,M. Goodridge,20,https://cdn.sofifa.com/players/253/427/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,60,68,Burnley,https://cdn.sofifa.com/teams/1796/light_30.png,300K,6K,1,2,44,2021,5'10,154lbs,62,62,61,62,50,58,49,13,7,15,12,11,CAM,62,630K
232207,I. Åaponjic,22,https://cdn.sofifa.com/players/232/207/20_60.png,Serbia,https://cdn.sofifa.com/flags/rs.png,68,76,Atlético Madrid,https://cdn.sofifa.com/teams/240/light_30.png,1.3M,17K,1,2,17,2022,6'3,190lbs,54,66,69,60,77,69,65,14,11,6,10,8,ST,70,2.9M
236325,J. Vokins,20,https://cdn.sofifa.com/players/236/325/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,62,76,Southampton,https://cdn.sofifa.com/teams/17/light_30.png,625K,6K,1,2,29,2024,5'11,154lbs,50,57,71,62,56,57,50,6,5,15,5,14,LWB,63,1.6M
234671,J. Odgaard,21,https://cdn.sofifa.com/players/234/671/20_60.png,Denmark,https://cdn.sofifa.com/flags/dk.png,66,75,Sassuolo,https://cdn.sofifa.com/teams/111974/light_30.png,1M,7K,1,3,11,2023,6'2,176lbs,54,68,66,68,77,68,59,8,13,13,8,11,ST,68,1.9M
236248,B. Woodburn,20,https://cdn.sofifa.com/players/236/248/20_60.png,Wales,https://cdn.sofifa.com/flags/gb-wls.png,66,81,Liverpool,https://cdn.sofifa.com/teams/9/light_30.png,1.4M,15K,1,3,58,2022,5'9,159lbs,65,69,77,66,53,66,62,14,7,7,8,12,CAM,68,3.5M
243767,G. Kilkenny,20,https://cdn.sofifa.com/players/243/767/20_60.png,Republic of Ireland,https://cdn.sofifa.com/flags/ie.png,59,74,Bournemouth,https://cdn.sofifa.com/teams/1943/light_30.png,350K,2K,1,2,53,2023,5'8,141lbs,62,60,67,66,46,57,50,12,8,6,8,9,CAM,62,884K
232488,C. Romero,22,https://cdn.sofifa.com/players/232/488/20_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,73,80,Atalanta,https://cdn.sofifa.com/teams/39/light_30.png,5M,29K,1,2,17,2024,6'1,174lbs,46,57,62,71,74,31,40,5,7,11,10,14,CB,75,9.5M
215651,Samir,25,https://cdn.sofifa.com/players/215/651/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,71,75,Udinese,https://cdn.sofifa.com/teams/55/light_30.png,2.7M,10K,1,2,3,2023,6'2,176lbs,59,62,57,66,72,30,44,11,11,14,11,14,CB,73,5.1M
5589,0Figo,35,https://cdn.sofifa.com/players/005/589/09_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,78,86,Inter,https://cdn.sofifa.com/teams/44/light_30.png,0,0,5,1,7,2009,5'11,165lbs,80,85,49,65,71,82,82,6,22,76,22,22,CF,81,
243241,A. Buongiorno,21,https://cdn.sofifa.com/players/243/241/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,63,75,Torino,https://cdn.sofifa.com/teams/54/light_30.png,600K,5K,1,2,99,2024,6'3,176lbs,51,60,56,64,70,37,49,13,11,7,11,12,CB,65,1.1M
201049,L. Tonelli,30,https://cdn.sofifa.com/players/201/049/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,74,74,Sampdoria,https://cdn.sofifa.com/teams/1837/light_30.png,4.6M,16K,2,2,21,2022,6'0,165lbs,54,58,62,49,68,23,35,13,11,13,11,6,CB,74,8.3M
242964,A. Gordon,19,https://cdn.sofifa.com/players/242/964/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,65,83,Everton,https://cdn.sofifa.com/teams/7/light_30.png,1.2M,11K,1,3,24,2025,6'1,154lbs,60,68,70,62,51,61,65,5,6,14,7,8,CAM,66,3M
220570,J. Bednarek,24,https://cdn.sofifa.com/players/220/570/20_60.png,Poland,https://cdn.sofifa.com/flags/pl.png,77,83,Southampton,https://cdn.sofifa.com/teams/17/light_30.png,11M,41K,1,2,35,2022,6'2,170lbs,57,59,60,69,77,26,32,11,13,16,7,9,CB,79,23.1M
247741,A. Glennon,20,https://cdn.sofifa.com/players/247/741/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,61,72,Burnley,https://cdn.sofifa.com/teams/1796/light_30.png,400K,5K,1,2,45,2021,5'11,159lbs,52,58,69,69,58,57,49,10,7,7,5,12,LB,61,840K
180706,C. Cathcart,31,https://cdn.sofifa.com/players/180/706/20_60.png,Northern Ireland,https://cdn.sofifa.com/flags/gb-nir.png,74,74,Watford,https://cdn.sofifa.com/teams/1795/light_30.png,4.2M,15K,1,2,15,2023,6'3,183lbs,60,58,41,63,77,33,28,8,6,12,9,13,CB,74,7.6M
230768,L. Clemenza,22,https://cdn.sofifa.com/players/230/768/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,66,73,Juventus,https://cdn.sofifa.com/teams/45/light_30.png,900K,15K,1,3,56,2020,5'9,170lbs,70,75,66,65,32,56,64,3,2,4,5,4,LM,69,1.7M
206654,Pablo Mara­,26,https://cdn.sofifa.com/players/206/654/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,75,78,Arsenal,https://cdn.sofifa.com/teams/1/light_30.png,7.5M,57K,1,2,22,2024,6'4,192lbs,58,60,51,72,86,34,31,6,14,7,13,12,CB,77,14.8M
233048,T. Dele-Bashiru,19,https://cdn.sofifa.com/players/233/048/20_60.png,Nigeria,https://cdn.sofifa.com/flags/ng.png,57,74,Watford,https://cdn.sofifa.com/teams/1795/light_30.png,220K,5K,1,2,24,2024,6'0,150lbs,58,56,66,59,59,57,55,6,11,13,7,10,CAM,59,556K
226536,O. Colley,27,https://cdn.sofifa.com/players/226/536/20_60.png,Gambia,https://cdn.sofifa.com/flags/gm.png,74,77,Sampdoria,https://cdn.sofifa.com/teams/1837/light_30.png,6M,16K,1,2,15,2022,6'3,192lbs,53,62,63,76,88,28,33,8,7,7,14,13,CB,76,11.3M
162131,Llorente,35,https://cdn.sofifa.com/players/162/131/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,75,75,Napoli,https://cdn.sofifa.com/teams/48/light_30.png,3.1M,41K,3,3,87,2021,6'4,203lbs,63,80,31,34,86,84,70,2,2,3,4,2,ST,75,5.3M
248674,L. Munteanu,18,https://cdn.sofifa.com/players/248/674/20_60.png,Romania,https://cdn.sofifa.com/flags/ro.png,62,81,Fiorentina,https://cdn.sofifa.com/teams/110374/light_30.png,625K,4K,1,3,50,2024,6'0,170lbs,56,63,75,61,62,60,53,14,7,9,9,7,ST,64,1.5M
237295,E. Latte Lath,18,https://cdn.sofifa.com/players/237/295/18_60.png,Ivory Coast,https://cdn.sofifa.com/flags/ci.png,64,81,Atalanta,https://cdn.sofifa.com/teams/39/light_30.png,925K,5K,1,3,20,2019,5'11,165lbs,58,68,71,61,62,65,65,7,9,5,8,5,ST,64,2.2M
246697,F. Valietti,21,https://cdn.sofifa.com/players/246/697/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,63,76,Genoa,https://cdn.sofifa.com/teams/110556/light_30.png,650K,2K,1,2,3,2023,6'1,170lbs,55,45,68,72,61,50,42,14,13,14,11,9,RB,63,1.6M
240947,T. Mitchell,20,https://cdn.sofifa.com/players/240/947/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,64,77,Crystal Palace,https://cdn.sofifa.com/teams/1799/light_30.png,800K,7K,1,2,27,2021,5'9,143lbs,55,60,73,58,47,48,45,9,12,14,8,14,LB,64,2M
247343,M. Mampala,18,https://cdn.sofifa.com/players/247/343/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,62,76,Everton,https://cdn.sofifa.com/teams/7/light_30.png,625K,5K,1,3,47,2020,6'0,165lbs,51,60,73,51,66,60,59,13,8,6,10,15,ST,63,1.6M
215751,G. Monachello,26,https://cdn.sofifa.com/players/215/751/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,67,70,Atalanta,https://cdn.sofifa.com/teams/39/light_30.png,975K,17K,1,3,46,2021,6'0,174lbs,55,68,56,70,74,69,66,15,15,16,16,6,ST,69,1.7M
252924,S. Pinna,22,https://cdn.sofifa.com/players/252/924/20_60.png,Italy,https://cdn.sofifa.com/flags/it.png,65,74,Cagliari,https://cdn.sofifa.com/teams/1842/light_30.png,750K,6K,1,2,14,2022,5'8,150lbs,58,58,67,60,44,44,43,8,8,12,6,13,RB,65,1.4M
252794,Adrian Bernabae,19,https://cdn.sofifa.com/players/252/794/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,61,77,Manchester City,https://cdn.sofifa.com/teams/10/light_30.png,550K,9K,1,3,82,2021,5'9,150lbs,60,69,73,51,48,49,56,8,12,9,10,9,CAM,63,1.4M
173546,J. Tomkins,31,https://cdn.sofifa.com/players/173/546/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,76,76,Crystal Palace,https://cdn.sofifa.com/teams/1799/light_30.png,5.5M,44K,2,2,5,2021,6'4,163lbs,60,57,39,55,80,38,43,11,8,6,9,14,CB,76,10.5M
