MatchId,Division,Date,Time,HomeTeam,AwayTeam,FullTimeGoalsH,FullTimeGoalsA,HalfTimeGoalsH,HalfTimeGoalsA,ShotsH,ShotsA,ShotsOnTargetH,ShotsOnTargetA,FoulsH,FoulsA,CornersH,CornersA,YellowCardsH,YellowCardsA,RedCardsH,RedCardsA
1371,E0,12/15/2019,14:00,Man United,Everton,1,1,0,1,24,8,8,3,10,12,6,5,1,2,0,0
1372,E0,12/15/2019,14:00,Wolves,Tottenham,1,2,0,1,18,9,5,5,14,10,11,2,4,4,0,0
1373,E0,12/15/2019,16:30,Arsenal,Manchester City,0,3,0,3,6,14,1,7,9,24,3,3,1,4,0,0
1374,E0,12/16/2019,19:45,Crystal Palace,Brighton,1,1,0,0,11,15,4,10,7,12,3,7,1,1,0,0
1375,E0,12/21/2019,12:30,Everton,Arsenal,0,0,0,0,9,6,0,2,10,11,5,4,2,3,0,0
1376,E0,12/21/2019,15:00,Aston Villa,Southampton,1,3,0,2,19,17,6,8,16,15,7,5,2,1,0,0
1377,E0,12/21/2019,15:00,Bournemouth,Burnley,0,1,0,0,3,2,0,1,13,21,4,5,2,4,0,0
1378,E0,12/21/2019,15:00,Brighton,Sheffield United,0,1,0,1,9,7,2,2,6,11,4,3,1,3,0,0
1379,E0,12/21/2019,15:00,Newcastle,Crystal Palace,1,0,0,0,8,16,3,4,12,11,4,5,2,0,0,0
1380,E0,12/21/2019,15:00,Norwich,Wolves,1,2,1,0,13,14,7,4,7,14,3,11,2,4,0,0
1381,E0,12/21/2019,17:30,Manchester City,Leicester,3,1,2,1,23,5,12,2,14,9,6,1,2,2,0,0
1382,E0,12/22/2019,14:00,Watford,Man United,2,0,0,0,11,17,3,8,16,11,3,5,3,1,0,0
1383,E0,12/22/2019,16:30,Tottenham,Chelsea,0,2,0,2,5,13,1,3,9,11,3,5,4,3,1,0
1384,E0,12/26/2019,12:30,Tottenham,Brighton,2,1,0,1,11,11,5,5,10,9,9,2,4,2,0,0
1385,E0,12/26/2019,15:00,Aston Villa,Norwich,1,0,0,0,11,16,2,6,15,12,5,8,2,3,0,0
1386,E0,12/26/2019,15:00,Bournemouth,Arsenal,1,1,1,0,12,17,4,2,5,13,8,3,4,4,0,0
1387,E0,12/26/2019,15:00,Chelsea,Southampton,0,2,0,1,10,5,3,3,10,9,8,1,3,2,0,0
1388,E0,12/26/2019,15:00,Crystal Palace,West Ham United F.C.,2,1,0,0,13,10,4,2,5,10,7,6,0,2,0,0
1389,E0,12/26/2019,15:00,Everton,Burnley,1,0,0,0,21,6,5,0,15,14,10,2,0,0,0,0
1390,E0,12/26/2019,15:00,Sheffield United,Watford,1,1,1,1,16,5,4,2,11,8,9,1,1,3,0,0
1391,E0,12/26/2019,17:30,Man United,Newcastle,4,1,3,1,22,7,10,2,10,7,5,0,2,2,0,0
1392,E0,12/26/2019,20:00,Leicester,Liverpool,0,4,0,1,3,15,0,6,5,7,2,8,1,1,0,0
1393,E0,12/27/2019,19:45,Wolves,Manchester City,3,2,0,1,20,7,8,3,7,13,3,1,0,1,0,1
1394,E0,12/28/2019,12:30,Brighton,Bournemouth,2,0,1,0,16,10,6,2,8,11,9,2,0,2,0,0
1395,E0,12/28/2019,15:00,Newcastle,Everton,1,2,0,1,20,22,5,9,13,13,5,8,2,2,0,0
1396,E0,12/28/2019,15:00,Southampton,Crystal Palace,1,1,0,0,14,5,5,2,13,7,12,4,1,2,0,0
1397,E0,12/28/2019,15:00,Watford,Aston Villa,3,0,1,0,20,11,6,2,16,9,6,3,3,1,1,0
1398,E0,12/28/2019,17:30,Norwich,Tottenham,2,2,1,0,5,15,2,7,12,10,4,6,3,3,0,0
1399,E0,12/28/2019,17:30,West Ham United F.C.,Leicester,1,2,1,1,14,13,4,8,16,4,5,5,4,1,0,0
1400,E0,12/28/2019,19:45,Burnley,Man United,0,2,0,1,8,14,1,5,17,10,5,4,4,3,0,0
1401,E0,12/29/2019,14:00,Arsenal,Chelsea,1,2,1,0,7,13,2,4,13,19,2,3,5,4,0,0
1402,E0,12/29/2019,16:30,Liverpool,Wolves,1,0,1,0,10,10,3,2,7,3,5,6,1,0,0,0
1403,E0,12/29/2019,18:00,Manchester City,Sheffield United,2,0,0,0,16,8,4,0,5,6,8,5,1,1,0,0
1404,E0,1/1/2020,12:30,Brighton,Chelsea,1,1,0,1,16,16,5,5,8,15,5,3,2,3,0,0
1405,E0,1/1/2020,12:30,Burnley,Aston Villa,1,2,0,2,20,11,1,6,12,10,8,4,1,1,0,0
1406,E0,1/1/2020,15:00,Newcastle,Leicester,0,3,0,2,5,17,2,10,8,12,4,5,1,1,0,0
1407,E0,1/1/2020,15:00,Southampton,Tottenham,1,0,1,0,12,11,3,5,21,8,6,9,3,4,0,0
1408,E0,1/1/2020,15:00,Watford,Wolves,2,1,1,0,9,16,3,4,12,6,4,7,3,1,1,0
1409,E0,1/1/2020,17:30,Manchester City,Everton,2,1,0,0,16,7,7,2,11,11,3,6,0,4,0,0
1410,E0,1/1/2020,17:30,Norwich,Crystal Palace,1,1,1,0,15,12,4,3,12,9,2,5,5,0,0,0
1411,E0,1/1/2020,17:30,West Ham United F.C.,Bournemouth,4,0,3,0,14,3,7,2,3,12,9,2,1,2,0,0
1412,E0,1/1/2020,20:00,Arsenal,Man United,2,0,2,0,10,10,4,4,11,15,1,4,2,0,0,0
1413,E0,1/2/2020,20:00,Liverpool,Sheffield United,2,0,1,0,19,3,7,2,5,8,8,4,0,0,0,0
1414,E0,1/10/2020,20:00,Sheffield United,West Ham United F.C.,1,0,0,0,13,7,3,2,11,6,7,3,1,0,0,0
1415,E0,1/11/2020,12:30,Crystal Palace,Arsenal,1,1,0,1,6,7,3,4,14,22,1,4,2,3,0,1
1416,E0,1/11/2020,15:00,Chelsea,Burnley,3,0,2,0,18,7,8,2,7,4,10,3,0,3,0,0
1417,E0,1/11/2020,15:00,Everton,Brighton,1,0,1,0,14,9,6,2,7,7,4,3,2,1,0,0
1418,E0,1/11/2020,15:00,Leicester,Southampton,1,2,1,1,5,16,5,10,9,17,2,4,0,3,0,0
1419,E0,1/11/2020,15:00,Man United,Norwich,4,0,1,0,13,8,6,3,18,7,4,2,0,0,0,0
1420,E0,1/11/2020,15:00,Wolves,Newcastle,1,1,1,1,9,5,4,1,13,12,5,2,0,3,0,0
1421,E0,1/11/2020,17:30,Tottenham,Liverpool,0,1,0,1,14,13,4,7,4,8,4,3,0,2,0,0
1422,E0,1/12/2020,14:00,Bournemouth,Watford,0,3,0,1,10,18,1,6,3,13,5,5,1,1,0,0
1423,E0,1/12/2020,16:30,Aston Villa,Manchester City,1,6,0,4,7,22,1,12,5,12,2,4,2,1,0,0
1424,E0,1/18/2020,12:30,Watford,Tottenham,0,0,0,0,15,17,2,5,13,13,3,3,2,3,0,0
1425,E0,1/18/2020,15:00,Arsenal,Sheffield United,1,1,1,0,11,12,4,4,9,13,4,5,1,2,0,0
1426,E0,1/18/2020,15:00,Brighton,Aston Villa,1,1,1,0,10,8,2,3,11,13,3,4,3,3,0,0
1427,E0,1/18/2020,15:00,Manchester City,Crystal Palace,2,2,0,1,25,5,6,3,9,7,14,2,1,2,0,0
1428,E0,1/18/2020,15:00,Norwich,Bournemouth,1,0,1,0,16,6,5,3,10,10,4,5,2,2,1,1
1429,E0,1/18/2020,15:00,Southampton,Wolves,2,3,2,0,11,8,5,4,13,12,1,3,2,1,0,0
1430,E0,1/18/2020,15:00,West Ham United F.C.,Everton,1,1,1,1,12,11,6,3,11,13,7,6,1,0,0,0
1431,E0,1/18/2020,17:30,Newcastle,Chelsea,1,0,0,0,7,19,2,4,9,14,1,10,1,1,0,0
1432,E0,1/19/2020,14:00,Burnley,Leicester,2,1,0,1,8,18,5,8,14,8,4,5,1,0,0,0
1433,E0,1/19/2020,16:30,Liverpool,Man United,2,0,1,0,16,9,5,4,7,10,11,5,1,3,0,0
1434,E0,1/21/2020,19:30,Aston Villa,Watford,2,1,0,1,16,8,5,2,11,18,6,3,2,2,0,0
1435,E0,1/21/2020,19:30,Bournemouth,Brighton,3,1,2,0,11,21,3,8,9,12,5,8,1,1,0,0
1436,E0,1/21/2020,19:30,Crystal Palace,Southampton,0,2,0,1,6,15,0,6,12,13,0,8,1,2,0,0
1437,E0,1/21/2020,19:30,Everton,Newcastle,2,2,1,0,17,8,8,2,13,10,6,4,1,1,0,0
1438,E0,1/21/2020,19:30,Sheffield United,Manchester City,0,1,0,0,4,18,1,5,13,13,5,13,4,3,0,0
1439,E0,1/21/2020,20:15,Chelsea,Arsenal,2,2,1,0,19,2,8,2,11,6,17,5,2,1,0,1
1440,E0,1/22/2020,19:30,Leicester,West Ham United F.C.,4,1,2,0,19,6,8,2,10,19,7,8,1,1,0,0
1441,E0,1/22/2020,19:30,Tottenham,Norwich,2,1,1,0,14,12,3,2,12,7,7,3,0,1,0,0
1442,E0,1/22/2020,20:15,Man United,Burnley,0,2,0,1,24,5,7,2,11,7,5,2,0,2,0,0
1443,E0,1/23/2020,20:00,Wolves,Liverpool,1,2,0,1,10,13,3,6,6,11,2,4,0,1,0,0
1444,E0,1/29/2020,19:45,West Ham United F.C.,Liverpool,0,2,0,1,7,13,4,5,6,6,3,7,2,0,0,0
1445,E0,2/1/2020,12:30,Leicester,Chelsea,2,2,0,0,14,7,4,3,16,14,4,6,2,2,0,0
1446,E0,2/1/2020,15:00,Bournemouth,Aston Villa,2,1,2,0,16,18,6,5,10,15,1,8,1,3,1,0
1447,E0,2/1/2020,15:00,Crystal Palace,Sheffield United,0,1,0,0,13,10,3,3,9,15,9,5,3,2,0,0
1448,E0,2/1/2020,15:00,Liverpool,Southampton,4,0,0,0,16,17,9,4,9,15,6,11,0,2,0,0
1449,E0,2/1/2020,15:00,Newcastle,Norwich,0,0,0,0,15,19,5,4,10,15,8,12,2,1,0,0
1450,E0,2/1/2020,15:00,Watford,Everton,2,3,2,2,11,12,2,5,17,14,4,4,2,2,0,1
1451,E0,2/1/2020,15:00,West Ham United F.C.,Brighton,3,3,2,0,12,19,6,6,8,9,4,6,1,1,0,0
1452,E0,2/1/2020,17:30,Man United,Wolves,0,0,0,0,15,14,5,3,14,15,4,6,3,2,0,0
1453,E0,2/2/2020,14:00,Burnley,Arsenal,0,0,0,0,15,13,2,2,8,11,5,7,1,3,0,0
1454,E0,2/2/2020,16:30,Tottenham,Manchester City,2,0,0,0,3,18,3,5,8,14,2,6,2,3,0,1
1455,E0,2/8/2020,12:30,Everton,Crystal Palace,3,1,1,0,14,10,8,2,11,12,4,6,0,1,0,0
1456,E0,2/8/2020,17:30,Brighton,Watford,1,1,0,1,10,5,2,2,9,12,3,2,2,2,0,0
1457,E0,2/9/2020,14:00,Sheffield United,Bournemouth,2,1,1,1,16,10,6,2,10,8,8,4,2,2,0,0
1458,E0,2/14/2020,20:00,Wolves,Leicester,0,0,0,0,15,9,3,3,13,10,7,0,2,2,0,1
1459,E0,2/15/2020,12:30,Southampton,Burnley,1,2,1,1,10,9,2,6,8,11,4,3,2,2,0,0
1460,E0,2/15/2020,17:30,Norwich,Liverpool,0,1,0,0,5,17,1,6,5,11,2,7,1,2,0,0
1461,E0,2/16/2020,14:00,Aston Villa,Tottenham,2,3,1,2,18,23,4,10,12,10,12,7,2,0,0,0
1462,E0,2/16/2020,16:30,Arsenal,Newcastle,4,0,0,0,15,10,7,2,15,9,5,6,2,0,0,0
1463,E0,2/17/2020,20:00,Chelsea,Man United,0,2,0,1,17,9,1,3,11,11,9,8,4,3,0,0
1464,E0,2/19/2020,19:30,Manchester City,West Ham United F.C.,2,0,1,0,20,3,7,0,5,7,6,1,0,1,0,0
1465,E0,2/22/2020,12:30,Chelsea,Tottenham,2,1,1,0,17,5,7,3,14,14,3,5,1,2,0,0
1466,E0,2/22/2020,15:00,Burnley,Bournemouth,3,0,0,0,16,12,10,4,9,9,7,3,4,3,0,0
1467,E0,2/22/2020,15:00,Crystal Palace,Newcastle,1,0,1,0,18,8,9,2,15,11,7,5,2,6,0,1
1468,E0,2/22/2020,15:00,Sheffield United,Brighton,1,1,1,1,14,8,3,2,3,6,12,2,0,2,0,0
1469,E0,2/22/2020,15:00,Southampton,Aston Villa,2,0,1,0,28,4,9,1,13,17,9,6,1,4,0,0
1470,E0,2/22/2020,17:30,Leicester,Manchester City,0,1,0,0,10,18,3,7,14,10,3,7,0,0,0,0
1471,E0,2/23/2020,14:00,Man United,Watford,3,0,1,0,21,7,9,2,6,15,3,5,0,1,0,0
1472,E0,2/23/2020,14:00,Wolves,Norwich,3,0,2,0,19,6,6,4,11,6,4,1,2,3,0,0
1473,E0,2/23/2020,16:30,Arsenal,Everton,3,2,2,2,9,17,4,5,12,12,6,3,0,4,0,0
1474,E0,2/24/2020,20:00,Liverpool,West Ham United F.C.,3,2,1,1,25,7,7,4,4,10,16,8,0,3,0,0
1475,E0,2/28/2020,20:00,Norwich,Leicester,1,0,0,0,11,19,6,4,13,16,6,7,1,2,0,0
1476,E0,2/29/2020,12:30,Brighton,Crystal Palace,0,1,0,0,24,12,8,3,8,9,8,7,1,1,0,0
1477,E0,2/29/2020,15:00,Bournemouth,Chelsea,2,2,0,1,9,23,5,6,8,5,4,14,2,2,0,0
1478,E0,2/29/2020,15:00,Newcastle,Burnley,0,0,0,0,21,8,4,1,11,9,11,7,4,3,0,0
1479,E0,2/29/2020,15:00,West Ham United F.C.,Southampton,3,1,2,1,14,10,7,2,8,11,4,9,1,1,0,0
1480,E0,2/29/2020,17:30,Watford,Liverpool,3,0,0,0,14,7,5,1,4,8,3,5,0,0,0,0
1481,E0,3/1/2020,14:00,Everton,Man United,1,1,1,1,16,14,5,5,11,11,13,8,3,4,0,0
1482,E0,3/1/2020,14:00,Tottenham,Wolves,2,3,2,1,13,14,5,4,12,14,4,5,3,2,0,0
1483,E0,3/7/2020,12:30,Liverpool,Bournemouth,2,1,2,1,14,6,6,4,10,12,9,4,0,1,0,0
1484,E0,3/7/2020,15:00,Arsenal,West Ham United F.C.,1,0,0,0,9,14,2,6,11,9,6,7,1,2,0,0
1485,E0,3/7/2020,15:00,Crystal Palace,Watford,1,0,1,0,10,10,3,4,12,19,8,8,4,4,0,0
1486,E0,3/7/2020,15:00,Sheffield United,Norwich,1,0,1,0,10,12,4,5,12,8,10,5,0,0,0,0
1487,E0,3/7/2020,15:00,Southampton,Newcastle,0,1,0,0,6,14,3,7,14,15,5,8,0,3,1,0
1488,E0,3/7/2020,15:00,Wolves,Brighton,0,0,0,0,11,7,1,1,4,7,2,0,1,3,0,0
1489,E0,3/7/2020,17:30,Burnley,Tottenham,1,1,1,0,21,13,8,2,16,11,3,5,5,4,0,0
1490,E0,3/8/2020,14:00,Chelsea,Everton,4,0,2,0,17,3,11,1,8,10,6,1,1,2,0,0
1491,E0,3/8/2020,16:30,Man United,Manchester City,2,0,1,0,12,7,6,2,11,9,2,11,2,4,0,0
1492,E0,3/9/2020,20:00,Leicester,Aston Villa,4,0,1,0,15,4,7,1,15,12,9,0,2,1,0,0
1493,E0,6/17/2020,18:00,Aston Villa,Sheffield United,0,0,0,0,14,5,6,1,11,14,12,4,1,1,0,0
1494,E0,6/17/2020,20:15,Manchester City,Arsenal,3,0,1,0,20,3,12,0,9,7,5,2,1,1,0,1
1495,E0,6/19/2020,18:00,Norwich,Southampton,0,3,0,0,9,22,1,9,9,15,9,7,1,1,0,0
1496,E0,6/19/2020,20:15,Tottenham,Man United,1,1,1,0,10,12,3,6,17,18,7,6,0,1,0,0
1497,E0,6/20/2020,12:30,Watford,Leicester,1,1,0,0,8,15,4,2,15,12,2,7,0,1,0,0
1498,E0,6/20/2020,15:00,Brighton,Arsenal,2,1,0,0,9,13,5,6,13,8,10,7,2,1,0,0
1499,E0,6/20/2020,17:30,West Ham United F.C.,Wolves,0,2,0,0,7,10,2,6,8,7,5,7,1,1,0,0
1500,E0,6/20/2020,19:45,Bournemouth,Crystal Palace,0,2,0,2,12,7,1,2,13,15,11,4,3,2,0,0
1501,E0,6/21/2020,14:00,Newcastle,Sheffield United,3,0,0,0,12,7,8,1,9,10,2,4,2,0,0,1
1502,E0,6/21/2020,16:15,Aston Villa,Chelsea,1,2,1,0,8,19,4,5,9,17,2,10,2,1,0,0
1503,E0,6/21/2020,19:00,Everton,Liverpool,0,0,0,0,9,10,3,3,15,12,1,6,2,2,0,0
1504,E0,6/22/2020,20:00,Manchester City,Burnley,5,0,3,0,19,1,7,0,8,7,3,1,1,1,0,0
1505,E0,6/23/2020,18:00,Leicester,Brighton,0,0,0,0,11,10,2,2,10,13,6,7,2,2,0,0
1506,E0,6/23/2020,20:15,Tottenham,West Ham United F.C.,2,0,0,0,15,10,4,2,12,7,9,4,2,2,0,0
1507,E0,6/24/2020,18:00,Man United,Sheffield United,3,0,2,0,15,4,6,1,10,6,10,5,1,0,0,0
1508,E0,6/24/2020,18:00,Newcastle,Aston Villa,1,1,0,0,13,14,3,2,15,13,6,9,2,2,0,0
1509,E0,6/24/2020,18:00,Norwich,Everton,0,1,0,0,9,12,1,5,8,13,6,5,0,1,0,0
1510,E0,6/24/2020,18:00,Wolves,Bournemouth,1,0,0,0,10,4,2,0,11,11,6,4,3,3,0,0
1511,E0,6/24/2020,20:15,Liverpool,Crystal Palace,4,0,2,0,21,3,7,0,7,5,6,0,0,0,0,0
1512,E0,6/25/2020,18:00,Burnley,Watford,1,0,0,0,9,10,5,4,13,15,1,7,1,0,0,0
1513,E0,6/25/2020,18:00,Southampton,Arsenal,0,2,0,1,12,10,3,5,10,14,4,6,0,2,1,0
1514,E0,6/25/2020,20:15,Chelsea,Manchester City,2,1,1,0,15,11,10,2,13,3,5,7,1,1,0,1
1515,E0,6/27/2020,12:30,Aston Villa,Wolves,0,1,0,0,11,9,1,2,16,16,2,2,1,1,0,0
1516,E0,6/28/2020,16:30,Watford,Southampton,1,3,0,1,8,11,0,7,18,9,5,3,3,0,0,0
1517,E0,6/29/2020,20:00,Crystal Palace,Burnley,0,1,0,0,17,8,4,4,12,13,9,1,1,1,0,0
1518,E0,6/30/2020,20:15,Brighton,Man United,0,3,0,2,8,12,2,6,10,9,4,5,0,1,0,0
1519,E0,7/1/2020,18:00,Arsenal,Norwich,4,0,2,0,13,8,8,2,10,10,6,2,1,4,0,0
1520,E0,7/1/2020,18:00,Bournemouth,Newcastle,1,4,0,2,12,12,1,7,11,10,6,3,2,0,0,0
1521,E0,7/1/2020,18:00,Everton,Leicester,2,1,2,0,7,15,2,3,13,10,3,5,1,1,0,0
1522,E0,7/1/2020,20:15,West Ham United F.C.,Chelsea,3,2,1,1,10,17,4,6,10,9,2,3,2,1,0,0
1523,E0,7/2/2020,18:00,Sheffield United,Tottenham,3,1,1,0,7,9,5,2,13,13,1,6,2,0,0,0
1524,E0,7/2/2020,20:15,Manchester City,Liverpool,4,0,3,0,14,11,6,3,8,7,3,3,2,2,0,0
